userID,articleID
USER_0175,ARTICLE_1257
USER_0176,ARTICLE_0436
USER_0176,ARTICLE_2045
USER_0176,ARTICLE_1628
USER_0176,ARTICLE_0185
USER_0176,ARTICLE_1928
USER_0177,ARTICLE_0123
USER_0177,ARTICLE_0365
USER_0177,ARTICLE_0097
USER_0177,ARTICLE_0809
USER_0177,ARTICLE_2493
USER_0178,ARTICLE_0467
USER_0178,ARTICLE_1801
USER_0178,ARTICLE_1672
USER_0178,ARTICLE_1015
USER_0178,ARTICLE_1673
USER_0179,ARTICLE_1080
USER_0179,ARTICLE_0385
USER_0179,ARTICLE_2773
USER_0179,ARTICLE_1587
USER_0179,ARTICLE_1474
USER_0180,ARTICLE_1641
USER_0180,ARTICLE_0881
USER_0180,ARTICLE_1663
USER_0180,ARTICLE_1498
USER_0180,ARTICLE_1373
USER_0181,ARTICLE_1624
USER_0181,ARTICLE_2364
USER_0181,ARTICLE_2482
USER_0181,ARTICLE_2782
USER_0181,ARTICLE_0644
USER_0182,ARTICLE_1469
USER_0182,ARTICLE_2149
USER_0182,ARTICLE_2812
USER_0182,ARTICLE_0579
USER_0182,ARTICLE_1123
USER_0183,ARTICLE_1177
USER_0183,ARTICLE_2223
USER_0183,ARTICLE_1556
USER_0183,ARTICLE_2931
USER_0183,ARTICLE_2079
USER_0184,ARTICLE_0852
USER_0184,ARTICLE_0193
USER_0184,ARTICLE_2485
USER_0184,ARTICLE_0847
USER_0184,ARTICLE_0733
USER_0185,ARTICLE_1150
USER_0185,ARTICLE_2323
USER_0185,ARTICLE_0017
USER_0185,ARTICLE_0323
USER_0185,ARTICLE_0537
USER_0186,ARTICLE_0000
USER_0186,ARTICLE_0195
USER_0186,ARTICLE_0245
USER_0186,ARTICLE_1165
USER_0186,ARTICLE_2167
USER_0187,ARTICLE_1947
USER_0187,ARTICLE_0071
USER_0187,ARTICLE_1492
USER_0187,ARTICLE_0864
USER_0187,ARTICLE_0263
USER_0188,ARTICLE_0071
USER_0188,ARTICLE_2791
USER_0188,ARTICLE_1426
USER_0188,ARTICLE_0843
USER_0188,ARTICLE_2932
USER_0189,ARTICLE_0411
USER_0189,ARTICLE_1568
USER_0189,ARTICLE_2441
USER_0189,ARTICLE_1948
USER_0189,ARTICLE_1901
USER_0190,ARTICLE_2706
USER_0190,ARTICLE_1903
USER_0190,ARTICLE_1524
USER_0190,ARTICLE_0200
USER_0190,ARTICLE_0901
USER_0191,ARTICLE_0755
USER_0191,ARTICLE_0763
USER_0191,ARTICLE_0201
USER_0191,ARTICLE_0055
USER_0191,ARTICLE_2719
USER_0192,ARTICLE_2760
USER_0192,ARTICLE_0220
USER_0192,ARTICLE_0071
USER_0192,ARTICLE_2447
USER_0192,ARTICLE_0945
USER_0193,ARTICLE_1413
USER_0193,ARTICLE_2127
USER_0193,ARTICLE_0436
USER_0193,ARTICLE_2045
USER_0193,ARTICLE_2782
USER_0194,ARTICLE_2868
USER_0194,ARTICLE_2148
USER_0194,ARTICLE_1085
USER_0194,ARTICLE_0457
USER_0194,ARTICLE_1813
USER_0195,ARTICLE_1624
USER_0195,ARTICLE_2087
USER_0195,ARTICLE_1000
USER_0195,ARTICLE_0071
USER_0195,ARTICLE_2729
USER_0196,ARTICLE_0789
USER_0196,ARTICLE_0784
USER_0196,ARTICLE_0124
USER_0196,ARTICLE_0520
USER_0196,ARTICLE_2651
USER_0197,ARTICLE_0270
USER_0197,ARTICLE_2889
USER_0197,ARTICLE_0207
USER_0197,ARTICLE_1341
USER_0197,ARTICLE_0296
USER_0198,ARTICLE_1918
USER_0198,ARTICLE_0958
USER_0198,ARTICLE_1384
USER_0198,ARTICLE_0258
USER_0198,ARTICLE_2115
USER_0199,ARTICLE_2703
USER_0199,ARTICLE_0209
USER_0199,ARTICLE_0626
USER_0199,ARTICLE_1414
USER_0199,ARTICLE_2577
USER_0200,ARTICLE_0843
USER_0200,ARTICLE_1159
USER_0200,ARTICLE_1685
USER_0200,ARTICLE_0867
USER_0200,ARTICLE_2467
USER_0201,ARTICLE_2868
USER_0201,ARTICLE_2021
USER_0201,ARTICLE_0968
USER_0201,ARTICLE_2406
USER_0201,ARTICLE_0931
USER_0202,ARTICLE_2112
USER_0202,ARTICLE_0620
USER_0202,ARTICLE_2863
USER_0202,ARTICLE_2195
USER_0202,ARTICLE_1639
USER_0203,ARTICLE_2045
USER_0203,ARTICLE_1183
USER_0203,ARTICLE_0352
USER_0203,ARTICLE_0200
USER_0203,ARTICLE_2096
USER_0204,ARTICLE_1213
USER_0204,ARTICLE_1744
USER_0204,ARTICLE_1905
USER_0204,ARTICLE_2868
USER_0204,ARTICLE_1972
USER_0205,ARTICLE_1824
USER_0205,ARTICLE_0278
USER_0205,ARTICLE_1244
USER_0205,ARTICLE_2406
USER_0205,ARTICLE_0203
USER_0206,ARTICLE_1532
USER_0206,ARTICLE_2782
USER_0206,ARTICLE_2004
USER_0206,ARTICLE_2587
USER_0206,ARTICLE_2806
USER_0207,ARTICLE_0806
USER_0207,ARTICLE_0217
USER_0207,ARTICLE_2774
USER_0207,ARTICLE_1627
USER_0207,ARTICLE_0603
USER_0208,ARTICLE_2259
USER_0208,ARTICLE_2868
USER_0208,ARTICLE_2782
USER_0208,ARTICLE_0589
USER_0208,ARTICLE_1352
USER_0209,ARTICLE_2061
USER_0209,ARTICLE_1032
USER_0209,ARTICLE_1916
USER_0209,ARTICLE_0219
USER_0209,ARTICLE_2066
USER_0210,ARTICLE_0664
USER_0210,ARTICLE_1749
USER_0210,ARTICLE_0508
USER_0210,ARTICLE_2275
USER_0210,ARTICLE_2126
USER_0211,ARTICLE_2651
USER_0211,ARTICLE_0221
USER_0211,ARTICLE_0638
USER_0211,ARTICLE_1430
USER_0211,ARTICLE_0560
USER_0212,ARTICLE_0941
USER_0212,ARTICLE_1380
USER_0212,ARTICLE_0540
USER_0212,ARTICLE_2267
USER_0212,ARTICLE_0222
USER_0213,ARTICLE_1028
USER_0213,ARTICLE_1965
USER_0213,ARTICLE_1601
USER_0213,ARTICLE_2868
USER_0213,ARTICLE_0223
USER_0214,ARTICLE_2441
USER_0214,ARTICLE_0224
USER_0214,ARTICLE_1226
USER_0214,ARTICLE_1441
USER_0214,ARTICLE_0726
USER_0215,ARTICLE_1150
USER_0215,ARTICLE_0017
USER_0215,ARTICLE_2816
USER_0215,ARTICLE_2773
USER_0215,ARTICLE_0139
USER_0216,ARTICLE_0436
USER_0216,ARTICLE_2738
USER_0216,ARTICLE_2782
USER_0216,ARTICLE_2886
USER_0216,ARTICLE_0226
USER_0217,ARTICLE_1135
USER_0217,ARTICLE_2339
USER_0217,ARTICLE_1489
USER_0217,ARTICLE_2999
USER_0217,ARTICLE_0690
USER_0218,ARTICLE_0218
USER_0218,ARTICLE_0442
USER_0218,ARTICLE_0228
USER_0218,ARTICLE_2063
USER_0218,ARTICLE_2705
USER_0219,ARTICLE_0974
USER_0219,ARTICLE_0844
USER_0219,ARTICLE_2552
USER_0219,ARTICLE_0229
USER_0219,ARTICLE_1630
USER_0220,ARTICLE_2223
USER_0220,ARTICLE_2737
USER_0220,ARTICLE_0655
USER_0220,ARTICLE_1585
USER_0220,ARTICLE_3004
USER_0221,ARTICLE_0900
USER_0221,ARTICLE_1087
USER_0221,ARTICLE_2389
USER_0221,ARTICLE_2071
USER_0221,ARTICLE_2850
USER_0222,ARTICLE_0090
USER_0222,ARTICLE_2022
USER_0222,ARTICLE_2276
USER_0222,ARTICLE_0662
USER_0222,ARTICLE_2873
USER_0223,ARTICLE_1862
USER_0223,ARTICLE_0233
USER_0223,ARTICLE_2969
USER_0223,ARTICLE_1477
USER_0223,ARTICLE_0502
USER_0224,ARTICLE_0061
USER_0224,ARTICLE_2698
USER_0224,ARTICLE_2309
USER_0224,ARTICLE_0843
USER_0224,ARTICLE_1253
USER_0225,ARTICLE_0958
USER_0225,ARTICLE_2485
USER_0225,ARTICLE_0968
USER_0225,ARTICLE_1371
USER_0225,ARTICLE_2806
USER_0226,ARTICLE_1607
USER_0226,ARTICLE_0974
USER_0226,ARTICLE_0592
USER_0226,ARTICLE_1922
USER_0226,ARTICLE_1760
USER_0227,ARTICLE_1141
USER_0227,ARTICLE_0237
USER_0227,ARTICLE_2568
USER_0227,ARTICLE_0804
USER_0227,ARTICLE_2424
USER_0228,ARTICLE_2274
USER_0228,ARTICLE_1601
USER_0228,ARTICLE_2045
USER_0228,ARTICLE_3002
USER_0228,ARTICLE_0065
USER_0229,ARTICLE_2561
USER_0229,ARTICLE_0239
USER_0229,ARTICLE_2868
USER_0229,ARTICLE_2815
USER_0229,ARTICLE_1287
USER_0230,ARTICLE_0446
USER_0230,ARTICLE_2737
USER_0230,ARTICLE_0784
USER_0230,ARTICLE_2489
USER_0230,ARTICLE_0957
USER_0231,ARTICLE_2868
USER_0231,ARTICLE_2372
USER_0231,ARTICLE_0242
USER_0231,ARTICLE_2118
USER_0231,ARTICLE_0610
USER_0232,ARTICLE_2931
USER_0232,ARTICLE_2148
USER_0232,ARTICLE_2322
USER_0232,ARTICLE_2021
USER_0232,ARTICLE_1601
USER_0233,ARTICLE_0265
USER_0233,ARTICLE_1743
USER_0233,ARTICLE_0244
USER_0233,ARTICLE_2529
USER_0233,ARTICLE_1787
USER_0234,ARTICLE_1568
USER_0234,ARTICLE_2570
USER_0234,ARTICLE_0476
USER_0234,ARTICLE_0061
USER_0234,ARTICLE_0784
USER_0235,ARTICLE_2819
USER_0235,ARTICLE_0553
USER_0235,ARTICLE_1477
USER_0235,ARTICLE_0347
USER_0235,ARTICLE_0246
USER_0236,ARTICLE_2682
USER_0236,ARTICLE_0380
USER_0236,ARTICLE_1188
USER_0236,ARTICLE_2555
USER_0236,ARTICLE_0112
USER_0237,ARTICLE_0653
USER_0237,ARTICLE_0894
USER_0237,ARTICLE_0336
USER_0237,ARTICLE_1924
USER_0237,ARTICLE_1028
USER_0238,ARTICLE_1287
USER_0238,ARTICLE_2886
USER_0238,ARTICLE_1585
USER_0238,ARTICLE_2493
USER_0238,ARTICLE_2609
USER_0239,ARTICLE_1824
USER_0239,ARTICLE_2021
USER_0239,ARTICLE_0335
USER_0239,ARTICLE_2148
USER_0239,ARTICLE_1397
USER_0240,ARTICLE_2311
USER_0240,ARTICLE_1426
USER_0240,ARTICLE_1725
USER_0240,ARTICLE_2596
USER_0240,ARTICLE_2614
USER_0241,ARTICLE_1945
USER_0241,ARTICLE_1522
USER_0241,ARTICLE_2667
USER_0241,ARTICLE_0645
USER_0241,ARTICLE_1492
USER_0242,ARTICLE_2644
USER_0242,ARTICLE_1242
USER_0242,ARTICLE_0476
USER_0242,ARTICLE_0658
USER_0242,ARTICLE_0585
USER_0243,ARTICLE_0336
USER_0243,ARTICLE_0979
USER_0243,ARTICLE_2259
USER_0243,ARTICLE_2406
USER_0243,ARTICLE_2360
USER_0244,ARTICLE_0931
USER_0244,ARTICLE_0439
USER_0244,ARTICLE_1439
USER_0244,ARTICLE_2690
USER_0244,ARTICLE_1577
USER_0245,ARTICLE_0610
USER_0245,ARTICLE_2118
USER_0245,ARTICLE_2868
USER_0245,ARTICLE_2738
USER_0245,ARTICLE_2968
USER_0246,ARTICLE_0958
USER_0246,ARTICLE_2288
USER_0246,ARTICLE_2115
USER_0246,ARTICLE_2782
USER_0246,ARTICLE_2363
USER_0247,ARTICLE_2024
USER_0247,ARTICLE_0502
USER_0247,ARTICLE_2196
USER_0247,ARTICLE_2504
USER_0247,ARTICLE_2774
USER_0248,ARTICLE_2288
USER_0248,ARTICLE_2426
USER_0248,ARTICLE_1384
USER_0248,ARTICLE_2742
USER_0248,ARTICLE_1230
USER_0249,ARTICLE_2131
USER_0249,ARTICLE_1652
USER_0249,ARTICLE_2557
USER_0249,ARTICLE_0436
USER_0249,ARTICLE_2430
USER_0250,ARTICLE_2868
USER_0250,ARTICLE_1744
USER_0250,ARTICLE_0829
USER_0250,ARTICLE_0776
USER_0250,ARTICLE_2677
USER_0251,ARTICLE_0601
USER_0251,ARTICLE_0990
USER_0251,ARTICLE_2091
USER_0251,ARTICLE_1190
USER_0251,ARTICLE_0262
USER_0252,ARTICLE_0071
USER_0252,ARTICLE_2285
USER_0252,ARTICLE_1527
USER_0252,ARTICLE_1924
USER_0252,ARTICLE_0588
USER_0253,ARTICLE_0108
USER_0253,ARTICLE_0255
USER_0253,ARTICLE_2474
USER_0253,ARTICLE_0264
USER_0253,ARTICLE_1704
USER_0254,ARTICLE_0273
USER_0254,ARTICLE_1624
USER_0254,ARTICLE_2012
USER_0254,ARTICLE_1821
USER_0254,ARTICLE_1568
USER_0255,ARTICLE_2980
USER_0255,ARTICLE_0708
USER_0255,ARTICLE_2790
USER_0255,ARTICLE_1573
USER_0255,ARTICLE_1312
USER_0256,ARTICLE_0719
USER_0256,ARTICLE_1881
USER_0256,ARTICLE_0626
USER_0256,ARTICLE_2242
USER_0256,ARTICLE_0002
USER_0257,ARTICLE_2434
USER_0257,ARTICLE_2592
USER_0257,ARTICLE_2259
USER_0257,ARTICLE_1397
USER_0257,ARTICLE_0793
USER_0258,ARTICLE_0925
USER_0258,ARTICLE_0176
USER_0258,ARTICLE_1601
USER_0258,ARTICLE_0269
USER_0258,ARTICLE_0722
USER_0259,ARTICLE_0610
USER_0259,ARTICLE_2372
USER_0259,ARTICLE_0365
USER_0259,ARTICLE_2868
USER_0259,ARTICLE_2045
USER_0260,ARTICLE_2047
USER_0260,ARTICLE_0968
USER_0260,ARTICLE_1644
USER_0260,ARTICLE_0073
USER_0260,ARTICLE_0427
USER_0261,ARTICLE_0966
USER_0261,ARTICLE_0134
USER_0261,ARTICLE_1116
USER_0261,ARTICLE_1967
USER_0261,ARTICLE_0346
USER_0262,ARTICLE_2026
USER_0262,ARTICLE_2600
USER_0262,ARTICLE_0649
USER_0262,ARTICLE_2485
USER_0262,ARTICLE_1624
USER_0263,ARTICLE_2274
USER_0263,ARTICLE_0274
USER_0263,ARTICLE_0127
USER_0263,ARTICLE_0121
USER_0263,ARTICLE_1420
USER_0264,ARTICLE_0557
USER_0264,ARTICLE_1265
USER_0264,ARTICLE_1775
USER_0264,ARTICLE_1230
USER_0264,ARTICLE_2575
USER_0265,ARTICLE_2045
USER_0265,ARTICLE_2868
USER_0265,ARTICLE_1669
USER_0265,ARTICLE_0276
USER_0265,ARTICLE_1338
USER_0266,ARTICLE_0780
USER_0266,ARTICLE_2165
USER_0266,ARTICLE_0277
USER_0266,ARTICLE_2914
USER_0266,ARTICLE_1751
USER_0267,ARTICLE_2568
USER_0267,ARTICLE_0436
USER_0267,ARTICLE_2868
USER_0267,ARTICLE_1183
USER_0267,ARTICLE_2641
USER_0268,ARTICLE_0784
USER_0268,ARTICLE_1669
USER_0268,ARTICLE_1213
USER_0268,ARTICLE_1881
USER_0268,ARTICLE_0279
USER_0269,ARTICLE_0931
USER_0269,ARTICLE_0678
USER_0269,ARTICLE_2968
USER_0269,ARTICLE_1176
USER_0269,ARTICLE_2237
USER_0270,ARTICLE_0071
USER_0270,ARTICLE_1339
USER_0270,ARTICLE_1710
USER_0270,ARTICLE_1415
USER_0270,ARTICLE_2834
USER_0271,ARTICLE_1577
USER_0271,ARTICLE_3006
USER_0271,ARTICLE_1882
USER_0271,ARTICLE_0282
USER_0271,ARTICLE_0404
USER_0272,ARTICLE_1735
USER_0272,ARTICLE_1901
USER_0272,ARTICLE_3003
USER_0272,ARTICLE_2782
USER_0272,ARTICLE_0258
USER_0273,ARTICLE_1522
USER_0273,ARTICLE_0284
USER_0273,ARTICLE_1784
USER_0273,ARTICLE_1104
USER_0273,ARTICLE_1862
USER_0274,ARTICLE_1091
USER_0274,ARTICLE_0213
USER_0274,ARTICLE_0561
USER_0274,ARTICLE_0285
USER_0274,ARTICLE_1535
USER_0275,ARTICLE_2865
USER_0275,ARTICLE_2587
USER_0275,ARTICLE_1943
USER_0275,ARTICLE_0102
USER_0275,ARTICLE_0411
USER_0276,ARTICLE_2096
USER_0276,ARTICLE_1139
USER_0276,ARTICLE_1541
USER_0276,ARTICLE_1397
USER_0276,ARTICLE_0504
USER_0277,ARTICLE_0540
USER_0277,ARTICLE_0950
USER_0277,ARTICLE_1779
USER_0277,ARTICLE_1682
USER_0277,ARTICLE_1213
USER_0278,ARTICLE_0436
USER_0278,ARTICLE_2127
USER_0278,ARTICLE_0289
USER_0278,ARTICLE_1427
USER_0278,ARTICLE_1713
USER_0279,ARTICLE_0380
USER_0279,ARTICLE_0112
USER_0279,ARTICLE_2126
USER_0279,ARTICLE_2404
USER_0279,ARTICLE_2285
USER_0280,ARTICLE_2868
USER_0280,ARTICLE_1673
USER_0280,ARTICLE_2085
USER_0280,ARTICLE_2197
USER_0280,ARTICLE_2931
USER_0281,ARTICLE_1339
USER_0281,ARTICLE_2698
USER_0281,ARTICLE_1439
USER_0281,ARTICLE_0265
USER_0281,ARTICLE_2259
USER_0282,ARTICLE_1601
USER_0282,ARTICLE_0693
USER_0282,ARTICLE_1371
USER_0282,ARTICLE_0086
USER_0282,ARTICLE_1341
USER_0283,ARTICLE_2657
USER_0283,ARTICLE_1024
USER_0283,ARTICLE_0520
USER_0283,ARTICLE_1685
USER_0283,ARTICLE_2254
USER_0284,ARTICLE_1674
USER_0284,ARTICLE_0296
USER_0284,ARTICLE_0207
USER_0284,ARTICLE_1341
USER_0284,ARTICLE_1947
USER_0285,ARTICLE_1547
USER_0285,ARTICLE_0297
USER_0285,ARTICLE_1489
USER_0285,ARTICLE_0002
USER_0285,ARTICLE_1485
USER_0286,ARTICLE_1953
USER_0286,ARTICLE_1524
USER_0286,ARTICLE_2406
USER_0286,ARTICLE_0298
USER_0286,ARTICLE_2735
USER_0287,ARTICLE_2216
USER_0287,ARTICLE_0886
USER_0287,ARTICLE_2127
USER_0287,ARTICLE_2045
USER_0287,ARTICLE_2868
USER_0288,ARTICLE_2406
USER_0288,ARTICLE_2118
USER_0288,ARTICLE_2722
USER_0288,ARTICLE_1073
USER_0288,ARTICLE_2196
USER_0289,ARTICLE_0311
USER_0289,ARTICLE_2442
USER_0289,ARTICLE_1672
USER_0289,ARTICLE_2062
USER_0289,ARTICLE_0302
USER_0290,ARTICLE_2406
USER_0290,ARTICLE_0635
USER_0290,ARTICLE_1130
USER_0290,ARTICLE_0132
USER_0290,ARTICLE_0436
USER_0291,ARTICLE_2663
USER_0291,ARTICLE_2467
USER_0291,ARTICLE_2275
USER_0291,ARTICLE_1267
USER_0291,ARTICLE_1435
USER_0292,ARTICLE_1648
USER_0292,ARTICLE_1690
USER_0292,ARTICLE_0108
USER_0292,ARTICLE_0669
USER_0292,ARTICLE_1885
USER_0293,ARTICLE_0852
USER_0293,ARTICLE_1159
USER_0293,ARTICLE_2684
USER_0293,ARTICLE_1664
USER_0293,ARTICLE_1527
USER_0294,ARTICLE_1363
USER_0294,ARTICLE_0978
USER_0294,ARTICLE_0213
USER_0294,ARTICLE_0509
USER_0294,ARTICLE_0699
USER_0295,ARTICLE_1384
USER_0295,ARTICLE_1597
USER_0295,ARTICLE_1947
USER_0295,ARTICLE_2139
USER_0295,ARTICLE_1401
USER_0296,ARTICLE_2868
USER_0296,ARTICLE_1884
USER_0296,ARTICLE_2126
USER_0296,ARTICLE_1568
USER_0296,ARTICLE_1537
USER_0297,ARTICLE_1392
USER_0297,ARTICLE_0784
USER_0297,ARTICLE_0313
USER_0297,ARTICLE_0777
USER_0297,ARTICLE_0373
USER_0298,ARTICLE_1029
USER_0298,ARTICLE_0284
USER_0298,ARTICLE_2364
USER_0298,ARTICLE_1308
USER_0298,ARTICLE_0350
USER_0299,ARTICLE_0553
USER_0299,ARTICLE_1814
USER_0299,ARTICLE_2782
USER_0299,ARTICLE_0419
USER_0299,ARTICLE_1893
USER_0300,ARTICLE_2698
USER_0300,ARTICLE_1624
USER_0300,ARTICLE_0446
USER_0300,ARTICLE_0699
USER_0300,ARTICLE_2389
USER_0301,ARTICLE_0071
USER_0301,ARTICLE_2642
USER_0301,ARTICLE_1469
USER_0301,ARTICLE_2727
USER_0301,ARTICLE_0666
USER_0302,ARTICLE_0134
USER_0302,ARTICLE_0318
USER_0302,ARTICLE_1627
USER_0302,ARTICLE_2297
USER_0302,ARTICLE_0182
USER_0303,ARTICLE_1281
USER_0303,ARTICLE_2889
USER_0303,ARTICLE_1416
USER_0303,ARTICLE_2979
USER_0303,ARTICLE_1901
USER_0304,ARTICLE_2936
USER_0304,ARTICLE_1941
USER_0304,ARTICLE_0005
USER_0304,ARTICLE_0426
USER_0304,ARTICLE_2024
USER_0305,ARTICLE_2868
USER_0305,ARTICLE_2493
USER_0305,ARTICLE_1291
USER_0305,ARTICLE_1337
USER_0305,ARTICLE_1601
USER_0306,ARTICLE_0502
USER_0306,ARTICLE_0561
USER_0306,ARTICLE_0173
USER_0306,ARTICLE_0322
USER_0306,ARTICLE_1310
USER_0307,ARTICLE_2967
USER_0307,ARTICLE_2364
USER_0307,ARTICLE_2126
USER_0307,ARTICLE_1908
USER_0307,ARTICLE_1091
USER_0308,ARTICLE_1918
USER_0308,ARTICLE_0540
USER_0308,ARTICLE_1881
USER_0308,ARTICLE_0436
USER_0308,ARTICLE_2782
USER_0309,ARTICLE_0561
USER_0309,ARTICLE_2337
USER_0309,ARTICLE_1568
USER_0309,ARTICLE_2126
USER_0309,ARTICLE_2099
USER_0310,ARTICLE_0102
USER_0310,ARTICLE_0140
USER_0310,ARTICLE_0326
USER_0310,ARTICLE_2433
USER_0310,ARTICLE_2936
USER_0311,ARTICLE_0793
USER_0311,ARTICLE_2576
USER_0311,ARTICLE_2719
USER_0311,ARTICLE_2782
USER_0311,ARTICLE_1624
USER_0312,ARTICLE_2889
USER_0312,ARTICLE_2259
USER_0312,ARTICLE_0328
USER_0312,ARTICLE_0917
USER_0312,ARTICLE_0920
USER_0313,ARTICLE_2930
USER_0313,ARTICLE_2045
USER_0313,ARTICLE_2279
USER_0313,ARTICLE_0248
USER_0313,ARTICLE_0329
USER_0314,ARTICLE_2868
USER_0314,ARTICLE_1910
USER_0314,ARTICLE_1439
USER_0314,ARTICLE_0285
USER_0314,ARTICLE_0715
USER_0315,ARTICLE_2126
USER_0315,ARTICLE_0672
USER_0315,ARTICLE_1965
USER_0315,ARTICLE_0102
USER_0315,ARTICLE_0519
USER_0316,ARTICLE_2126
USER_0316,ARTICLE_0218
USER_0316,ARTICLE_1787
USER_0316,ARTICLE_0597
USER_0316,ARTICLE_2493
USER_0317,ARTICLE_0061
USER_0317,ARTICLE_1213
USER_0317,ARTICLE_0585
USER_0317,ARTICLE_0999
USER_0317,ARTICLE_1603
USER_0318,ARTICLE_1672
USER_0318,ARTICLE_1276
USER_0318,ARTICLE_2917
USER_0318,ARTICLE_2455
USER_0318,ARTICLE_0184
USER_0319,ARTICLE_0271
USER_0319,ARTICLE_1527
USER_0319,ARTICLE_0169
USER_0319,ARTICLE_1130
USER_0319,ARTICLE_1601
USER_0320,ARTICLE_2782
USER_0320,ARTICLE_2967
USER_0320,ARTICLE_0502
USER_0320,ARTICLE_0336
USER_0320,ARTICLE_2127
USER_0321,ARTICLE_2129
USER_0321,ARTICLE_0071
USER_0321,ARTICLE_0427
USER_0321,ARTICLE_2491
USER_0321,ARTICLE_2812
USER_0322,ARTICLE_2406
USER_0322,ARTICLE_1881
USER_0322,ARTICLE_0336
USER_0322,ARTICLE_2182
USER_0322,ARTICLE_2197
USER_0323,ARTICLE_0218
USER_0323,ARTICLE_2219
USER_0323,ARTICLE_0681
USER_0323,ARTICLE_0065
USER_0323,ARTICLE_1192
USER_0324,ARTICLE_1384
USER_0324,ARTICLE_2592
USER_0324,ARTICLE_0340
USER_0324,ARTICLE_0836
USER_0324,ARTICLE_1246
USER_0325,ARTICLE_2698
USER_0325,ARTICLE_0784
USER_0325,ARTICLE_2868
USER_0325,ARTICLE_0341
USER_0325,ARTICLE_1393
USER_0326,ARTICLE_0504
USER_0326,ARTICLE_0061
USER_0326,ARTICLE_1624
USER_0326,ARTICLE_2220
USER_0326,ARTICLE_2790
USER_0327,ARTICLE_1824
USER_0327,ARTICLE_2782
USER_0327,ARTICLE_2865
USER_0327,ARTICLE_0931
USER_0327,ARTICLE_1528
USER_0328,ARTICLE_1274
USER_0328,ARTICLE_2120
USER_0328,ARTICLE_0344
USER_0328,ARTICLE_1569
USER_0328,ARTICLE_0663
USER_0329,ARTICLE_0777
USER_0329,ARTICLE_2217
USER_0329,ARTICLE_1483
USER_0329,ARTICLE_0345
USER_0329,ARTICLE_0046
USER_0330,ARTICLE_1648
USER_0330,ARTICLE_2024
USER_0330,ARTICLE_0346
USER_0330,ARTICLE_1616
USER_0330,ARTICLE_0073
USER_0331,ARTICLE_0446
USER_0331,ARTICLE_1627
USER_0331,ARTICLE_1597
USER_0331,ARTICLE_1673
USER_0331,ARTICLE_2337
USER_0332,ARTICLE_0226
USER_0332,ARTICLE_2703
USER_0332,ARTICLE_0589
USER_0332,ARTICLE_0102
USER_0332,ARTICLE_0399
USER_0333,ARTICLE_2021
USER_0333,ARTICLE_1629
USER_0333,ARTICLE_3006
USER_0333,ARTICLE_0349
USER_0333,ARTICLE_1685
USER_0334,ARTICLE_2894
USER_0334,ARTICLE_0350
USER_0334,ARTICLE_1350
USER_0334,ARTICLE_2148
USER_0334,ARTICLE_2583
USER_0335,ARTICLE_2131
USER_0335,ARTICLE_0351
USER_0335,ARTICLE_2868
USER_0335,ARTICLE_2310
USER_0335,ARTICLE_0535
USER_0336,ARTICLE_0169
USER_0336,ARTICLE_1664
USER_0336,ARTICLE_2985
USER_0336,ARTICLE_2309
USER_0336,ARTICLE_2364
USER_0337,ARTICLE_0033
USER_0337,ARTICLE_1700
USER_0337,ARTICLE_0203
USER_0337,ARTICLE_0181
USER_0337,ARTICLE_2309
USER_0338,ARTICLE_1822
USER_0338,ARTICLE_2698
USER_0338,ARTICLE_2259
USER_0338,ARTICLE_1440
USER_0338,ARTICLE_1159
USER_0339,ARTICLE_2738
USER_0339,ARTICLE_0504
USER_0339,ARTICLE_1601
USER_0339,ARTICLE_0968
USER_0339,ARTICLE_1624
USER_0340,ARTICLE_1859
USER_0340,ARTICLE_2237
USER_0340,ARTICLE_2868
USER_0340,ARTICLE_2195
USER_0340,ARTICLE_0793
USER_0341,ARTICLE_2045
USER_0341,ARTICLE_2540
USER_0341,ARTICLE_2886
USER_0341,ARTICLE_0446
USER_0341,ARTICLE_0388
USER_0342,ARTICLE_1624
USER_0342,ARTICLE_0061
USER_0342,ARTICLE_2931
USER_0342,ARTICLE_1415
USER_0342,ARTICLE_0554
USER_0343,ARTICLE_1918
USER_0343,ARTICLE_2115
USER_0343,ARTICLE_0436
USER_0343,ARTICLE_0975
USER_0343,ARTICLE_0552
USER_0344,ARTICLE_0664
USER_0344,ARTICLE_2633
USER_0344,ARTICLE_2423
USER_0344,ARTICLE_2394
USER_0344,ARTICLE_0281
USER_0345,ARTICLE_2311
USER_0345,ARTICLE_2274
USER_0345,ARTICLE_0361
USER_0345,ARTICLE_1585
USER_0345,ARTICLE_0630
USER_0346,ARTICLE_2922
USER_0346,ARTICLE_0188
USER_0346,ARTICLE_2885
USER_0346,ARTICLE_0959
USER_0346,ARTICLE_1038
USER_0347,ARTICLE_2045
USER_0347,ARTICLE_0363
USER_0347,ARTICLE_2870
USER_0347,ARTICLE_0853
USER_0347,ARTICLE_1669
USER_0348,ARTICLE_2931
USER_0348,ARTICLE_0701
USER_0348,ARTICLE_0957
USER_0348,ARTICLE_1481
USER_0348,ARTICLE_0793
USER_0349,ARTICLE_0439
USER_0349,ARTICLE_0931
USER_0349,ARTICLE_0061
USER_0349,ARTICLE_2305
USER_0349,ARTICLE_2309
USER_0350,ARTICLE_0220
USER_0350,ARTICLE_1401
USER_0350,ARTICLE_0693
